estid,dayOfWeek,dayOfMonth,timeOfDay,url_category,domain_category
ZGQAC2P4jo8AAAAIKfYxAw==,1,0,1,22,0
ZGQAC2P4jo8AAAAIKfYxAw==,1,0,1,22,0
ZGQAC2P4jo8AAAAIKfYxAw==,1,0,1,22,0
ZGQAC2P4jo8AAAAIKfYxAw==,6,15,2,13,20
ZGQAC2P4jo8AAAAIKfYxAw==,6,15,2,4,20
ZGQAC2P4jo8AAAAIKfYxAw==,1,0,1,1,0
ZGQAC2P4jo8AAAAIKfYxAw==,1,0,1,1,0
ZGQAC2P4jo8AAAAIKfYxAw==,1,0,1,22,0
ZGQAC2P4jo8AAAAIKfYxAw==,1,0,1,22,0
ZGQAC2P50wsAAAAIDGhdAw==,6,29,2,21,11
ZGQAC2P50wsAAAAIDGhdAw==,6,29,1,21,11
ZGQAC2P50wsAAAAIDGhdAw==,5,28,1,21,11
ZGQAC2P50wsAAAAIDGhdAw==,6,8,1,4,4
ZGQAC2P50wsAAAAIDGhdAw==,6,8,1,4,4
ZGQAC2P6ZD4AAAAIRcq4Aw==,6,5,2,23,24
ZGQAC2P6ZD4AAAAIRcq4Aw==,6,5,2,23,24
ZGQAC2P6ZD4AAAAIRcq4Aw==,6,5,2,23,24
ZGQAC2P6ZD4AAAAIRcq4Aw==,5,14,1,14,12
ZGQAC2P6ZD4AAAAIRcq4Aw==,6,5,2,23,24
ZGQAC2P6ZD4AAAAIRcq4Aw==,6,5,2,23,24
ZGQAC2P6ZD4AAAAIRcq4Aw==,5,14,1,21,12
ZGQAC2QBxAEAAAAKHSz2Aw==,2,11,2,21,22
ZGQAC2QBxAEAAAAKHSz2Aw==,2,11,2,7,22
ZGQAC2QBxAEAAAAKHSz2Aw==,1,17,0,14,14
ZGQAC2QBxAEAAAAKHSz2Aw==,1,17,0,22,14
ZGQAC2QBxAEAAAAKHSz2Aw==,2,11,2,4,22
ZGQAC2QBxAEAAAAKHSz2Aw==,2,11,2,7,22
ZGQAC2QEBtEAAAAKPunDAw==,2,18,2,21,15
ZGQAC2QEBtEAAAAKPunDAw==,6,15,1,16,17
ZGQAC2QEBtEAAAAKPunDAw==,6,5,1,14,15
ZGQAC2QEBtEAAAAKPunDAw==,3,12,1,14,15
ZGQAC2QEBtEAAAAKPunDAw==,6,15,1,16,17
ZGQACGPcP98AAAAJBpL8Aw==,2,18,1,4,10
ZGQACGPcP98AAAAJBpL8Aw==,2,18,1,14,10
ZGQACGPcP98AAAAJBpL8Aw==,5,14,1,14,14
ZGQACGPcP98AAAAJBpL8Aw==,5,14,1,16,14
ZGQACGPcP98AAAAJBpL8Aw==,1,0,2,14,14
ZGQACGPcP98AAAAJBpL8Aw==,1,0,2,14,14
ZGQACGPj7xUAAAAJDlx1Aw==,4,13,1,1,4
ZGQACGPj7xUAAAAJDlx1Aw==,4,3,1,4,14
ZGQACGPj7xUAAAAJDlx1Aw==,3,2,1,4,4
ZGQACGPj7xUAAAAJDlx1Aw==,3,2,1,4,4
ZGQACGPj7xUAAAAJDlx1Aw==,5,4,1,13,4
ZGQACGPj7xUAAAAJDlx1Aw==,1,17,1,4,4
ZGQACGPj7xUAAAAJDlx1Aw==,4,13,1,1,4
ZGQACGPj7xUAAAAJDlx1Aw==,4,3,1,4,14
ZGQACGPj7xUAAAAJDlx1Aw==,1,17,1,4,4
ZGQACGPj7xUAAAAJDlx1Aw==,4,20,1,4,4
ZGQACGPxpgEAAAAJU5Y7Aw==,3,2,0,22,15
ZGQACGPxpgEAAAAJU5Y7Aw==,1,26,1,4,13
ZGQACGPxpgEAAAAJU5Y7Aw==,0,30,0,22,15
ZGQACGPxpgEAAAAJU5Y7Aw==,1,26,1,14,13
ZGQACGQ2tEYAAAAJBdjKAw==,6,5,2,4,4
ZGQACGQ2tEYAAAAJBdjKAw==,2,25,1,9,9
ZGQACGQ2tEYAAAAJBdjKAw==,6,5,2,4,4
ZGQACGQ2tEYAAAAJBdjKAw==,2,25,1,9,9
ZGQACGQ2tEYAAAAJBdjKAw==,5,28,1,13,6
ZGQACGQ2tEYAAAAJBdjKAw==,5,28,1,13,6
ZGQACGQrNLgAAAAII7kzAw==,3,12,1,13,7
ZGQACGQrNLgAAAAII7kzAw==,3,12,1,4,7
ZGQACGQrNLgAAAAII7kzAw==,3,12,1,13,7
ZGQACGQrNLgAAAAII7kzAw==,1,26,2,1,22
ZGQACGQrNLgAAAAII7kzAw==,4,3,1,21,22
ZGQACGQrNLgAAAAII7kzAw==,1,26,2,0,22
ZGQACGRK9O0AAAAIJkS2Aw==,3,12,1,22,15
ZGQACGRK9O0AAAAIJkS2Aw==,0,9,1,14,15
ZGQACGRK9O0AAAAIJkS2Aw==,6,29,1,22,15
ZGQACGRK9O0AAAAIJkS2Aw==,3,19,2,22,5
ZGQACGRK9O0AAAAIJkS2Aw==,3,12,1,14,15
ZGQACGRK9O0AAAAIJkS2Aw==,1,0,1,22,5
ZGQACGRhI9YAAAAIHJqnAw==,0,6,2,1,14
ZGQACGRhI9YAAAAIHJqnAw==,2,11,2,0,0
ZGQACGRhI9YAAAAIHJqnAw==,0,6,0,1,14
ZGQACGRhI9YAAAAIHJqnAw==,6,5,1,0,0
ZGQACGRhI9YAAAAIHJqnAw==,6,5,1,0,0
ZGQACWO80LoAAAAJTSfZAw==,3,2,2,16,15
ZGQACWO80LoAAAAJTSfZAw==,4,27,2,2,15
ZGQACWO80LoAAAAJTSfZAw==,3,2,2,16,15
ZGQACWO80LoAAAAJTSfZAw==,3,26,1,16,15
ZGQACWO80LoAAAAJTSfZAw==,2,18,2,16,5
ZGQACWO80LoAAAAJTSfZAw==,1,17,2,16,5
ZGQACWO80LoAAAAJTSfZAw==,6,15,2,0,15
ZGQACWO80LoAAAAJTSfZAw==,5,4,0,16,15
ZGQACWO80LoAAAAJTSfZAw==,5,4,0,0,15
ZGQACWO9W1EAAAAJBZjZAw==,1,17,0,6,6
ZGQACWO9W1EAAAAJBZjZAw==,1,17,0,6,6
ZGQACWO9W1EAAAAJBZjZAw==,2,1,1,1,14
ZGQACWO9W1EAAAAJBZjZAw==,2,25,0,4,14
ZGQACWO9W1EAAAAJBZjZAw==,4,13,0,21,6
ZGQACWO9W1EAAAAJBZjZAw==,2,1,1,4,14
ZGQACWO9W1EAAAAJBZjZAw==,2,1,1,1,14
ZGQACWO9W1EAAAAJBZjZAw==,1,26,0,6,6
ZGQACWO9W1EAAAAJBZjZAw==,1,26,0,6,6
ZGQACWO9W1EAAAAJBZjZAw==,5,4,0,4,6
ZGQACWO9W1EAAAAJBZjZAw==,1,26,0,6,6
ZGQACWO9W1EAAAAJBZjZAw==,3,2,0,5,6
ZGQACWO9W1EAAAAJBZjZAw==,5,4,0,4,6
ZGQACWO9W1EAAAAJBZjZAw==,1,17,0,6,6
ZGQACWO9W1EAAAAJBZjZAw==,4,13,0,5,6
ZGQACWO9W1EAAAAJBZjZAw==,4,13,0,4,4
ZGQACWO9W1EAAAAJBZjZAw==,2,25,0,4,14
ZGQACWO9W1EAAAAJBZjZAw==,1,26,0,6,6
ZGQACWO9W1EAAAAJBZjZAw==,3,19,0,23,6
ZGQACWO9W1EAAAAJBZjZAw==,5,14,0,6,6
ZGQACWO9W1EAAAAJBZjZAw==,1,17,0,5,6
ZGQACWO9W1EAAAAJBZjZAw==,1,17,0,5,6
ZGQACWO9W1EAAAAJBZjZAw==,4,13,0,4,4
ZGQACWO9W1EAAAAJBZjZAw==,4,13,0,5,6
ZGQACWO9W1EAAAAJBZjZAw==,2,1,1,1,14
ZGQACWO9W1EAAAAJBZjZAw==,5,4,0,4,6
ZGQACWO9W1EAAAAJBZjZAw==,5,21,0,6,6
ZGQACWO9W1EAAAAJBZjZAw==,3,19,0,23,6
ZGQACWO9W1EAAAAJBZjZAw==,3,19,1,4,14
ZGQACWO9W1EAAAAJBZjZAw==,4,13,0,4,4
ZGQACWO9W1EAAAAJBZjZAw==,3,19,0,18,6
ZGQACWO9W1EAAAAJBZjZAw==,5,21,0,6,6
ZGQACWO9W1EAAAAJBZjZAw==,3,19,0,18,6
ZGQACWO9W1EAAAAJBZjZAw==,1,26,0,6,6
ZGQACWP+Ps4AAAAJI/QuAw==,4,13,1,16,14
ZGQACWP+Ps4AAAAJI/QuAw==,3,12,0,0,5
ZGQACWP+Ps4AAAAJI/QuAw==,4,13,2,4,14
ZGQACWP+Ps4AAAAJI/QuAw==,4,13,2,9,14
ZGQACWP+Ps4AAAAJI/QuAw==,3,12,0,0,5
ZGQACWP+Ps4AAAAJI/QuAw==,3,12,0,19,5
ZGQACWP+Ps4AAAAJI/QuAw==,3,12,0,0,5
ZGQACWQ4kHIAAAAIEzcsAw==,6,29,1,16,4
ZGQACWQ4kHIAAAAIEzcsAw==,0,30,1,16,4
ZGQACWQ4kHIAAAAIEzcsAw==,3,12,1,22,10
ZGQACWQ4kHIAAAAIEzcsAw==,0,30,1,22,10
ZGQACWQXGPIAAAAJNMo6Aw==,2,25,1,7,10
ZGQACWQXGPIAAAAJNMo6Aw==,2,1,1,9,10
ZGQACWQXGPIAAAAJNMo6Aw==,0,6,1,0,24
ZGQACWQXGPIAAAAJNMo6Aw==,0,16,1,23,24
ZGQACWQc5a8AAAAII5ZRAw==,6,5,2,2,20
ZGQACWQc5a8AAAAII5ZRAw==,6,5,2,2,20
ZGQACWQc5a8AAAAII5ZRAw==,1,24,1,22,15
ZGQACWQc5a8AAAAII5ZRAw==,1,24,1,22,15
ZGQACWQc5a8AAAAII5ZRAw==,6,22,1,2,20
ZGQACWQc5a8AAAAII5ZRAw==,2,18,0,2,20
ZGQACWQc5a8AAAAII5ZRAw==,2,18,0,2,20
ZGQACWQc5a8AAAAII5ZRAw==,2,18,0,2,20
ZGQACWQc5a8AAAAII5ZRAw==,6,29,2,2,20
ZGQACWQjCaYAAAAIZ/R5Aw==,3,12,1,5,14
ZGQACWQjCaYAAAAIZ/R5Aw==,3,12,1,5,14
ZGQACWQjCaYAAAAIZ/R5Aw==,3,12,1,19,14
ZGQACWQjCaYAAAAIZ/R5Aw==,2,25,1,9,14
ZGQACWQjCaYAAAAIZ/R5Aw==,5,14,1,22,15
ZGQACWQjCaYAAAAIZ/R5Aw==,5,14,1,22,15
ZGQACWQjCaYAAAAIZ/R5Aw==,1,17,0,7,7
ZGQACWQjCaYAAAAIZ/R5Aw==,5,14,1,7,7
ZGQACWQm3B8AAAAIEV4kAw==,1,0,1,2,3
ZGQACWQm3B8AAAAIEV4kAw==,1,0,1,16,3
ZGQACWQm3B8AAAAIEV4kAw==,6,5,1,16,4
ZGQACWQm3B8AAAAIEV4kAw==,6,5,1,2,4
ZGQACWQm3B8AAAAIEV4kAw==,0,9,2,16,4
ZGQACWQm3B8AAAAIEV4kAw==,1,0,1,2,4
ZGQACWQm3B8AAAAIEV4kAw==,6,22,1,2,4
ZGQACWQm3B8AAAAIEV4kAw==,3,2,2,16,4
ZGQACWQm3B8AAAAIEV4kAw==,0,9,1,16,3
ZGQACWQm3B8AAAAIEV4kAw==,1,0,1,2,4
ZGQACWQm3B8AAAAIEV4kAw==,6,22,2,16,4
ZGQACWQm3B8AAAAIEV4kAw==,6,22,2,16,4
ZGQACWQm3B8AAAAIEV4kAw==,0,23,0,16,3
ZGQACWQm3B8AAAAIEV4kAw==,5,21,1,16,3
ZGQACWQm3B8AAAAIEV4kAw==,5,4,1,16,4
ZGQACWQm3B8AAAAIEV4kAw==,6,29,1,2,4
ZGQACWQm3B8AAAAIEV4kAw==,6,29,1,16,4
ZGQACWQm3B8AAAAIEV4kAw==,0,6,1,16,4
ZGQACWQm3B8AAAAIEV4kAw==,0,6,1,16,4
ZGQACWQm3B8AAAAIEV4kAw==,3,12,2,16,4
ZGQACWQm3B8AAAAIEV4kAw==,3,12,2,16,4
ZGQACWQm3B8AAAAIEV4kAw==,0,23,1,2,4
ZGQACWQm3B8AAAAIEV4kAw==,0,16,1,16,4
ZGQACWQvPOwAAAAIZEZsAw==,0,16,1,22,15
ZGQACWQvPOwAAAAIZEZsAw==,0,23,1,7,4
ZGQACWQvPOwAAAAIZEZsAw==,0,23,1,7,4
ZGQACWQvPOwAAAAIZEZsAw==,6,15,1,22,15
ZGQACWQvPOwAAAAIZEZsAw==,6,15,1,22,15
ZGQACWQvPOwAAAAIZEZsAw==,6,15,1,22,15
ZGQACWRiRzUAAAAIAz0mAw==,3,19,1,22,23
ZGQACWRiRzUAAAAIAz0mAw==,2,25,2,8,10
ZGQACWRiRzUAAAAIAz0mAw==,3,19,1,22,23
ZGQACWRiRzUAAAAIAz0mAw==,4,3,1,8,10
ZGQACWRiRzUAAAAIAz0mAw==,4,3,1,22,10
ZGQACWRiRzUAAAAIAz0mAw==,2,25,2,8,10
ZGQACWRiRzUAAAAIAz0mAw==,2,25,2,22,10
ZGQACmQ17SoAAAAIBgiXAw==,0,6,2,20,22
ZGQACmQ17SoAAAAIBgiXAw==,4,27,2,1,7
ZGQACmQ17SoAAAAIBgiXAw==,3,2,2,4,7
ZGQACmQ17SoAAAAIBgiXAw==,4,3,1,11,22
ZGQACmQ17SoAAAAIBgiXAw==,3,2,2,4,7
ZGQACmQ2DT8AAAAIGRArAw==,2,11,2,4,15
ZGQACmQ2DT8AAAAIGRArAw==,3,2,2,1,4
ZGQACmQ2DT8AAAAIGRArAw==,6,10,2,5,5
ZGQACmQ2DT8AAAAIGRArAw==,6,5,3,1,4
ZGQACmQ2DT8AAAAIGRArAw==,2,11,2,4,15
ZGQACmQ2DT8AAAAIGRArAw==,3,2,2,1,4
ZGQACmQ2DT8AAAAIGRArAw==,6,10,2,6,5
ZGQACmQ2DT8AAAAIGRArAw==,6,10,2,4,5
ZGQACmQ2DT8AAAAIGRArAw==,2,11,2,4,15
ZGQACmQ2DT8AAAAIGRArAw==,6,8,2,1,4
ZGQACmQ2DT8AAAAIGRArAw==,6,10,2,4,5
ZGQACmQ2DT8AAAAIGRArAw==,6,10,2,5,5
ZGQACmQ2DT8AAAAIGRArAw==,6,8,2,1,4
ZGQACmQ2DT8AAAAIGRArAw==,2,11,2,6,15
ZGQACmQ2DT8AAAAIGRArAw==,6,5,2,4,4
ZGQACmQ2DT8AAAAIGRArAw==,6,10,2,4,5
ZGQAD2PxLEwAAAAJJVinAw==,0,6,2,1,15
ZGQAD2PxLEwAAAAJJVinAw==,0,30,0,14,0
ZGQAD2PxLEwAAAAJJVinAw==,2,1,1,14,0
ZGQAD2PxLEwAAAAJJVinAw==,2,25,2,0,15
ZGQAD2PxLEwAAAAJJVinAw==,2,25,2,0,15
ZGQAD2PxLEwAAAAJJVinAw==,4,3,1,14,0
ZGQAD2PxLEwAAAAJJVinAw==,5,28,2,1,15
ZGQAD2PxLEwAAAAJJVinAw==,2,25,1,14,15
ZGQAD2PxLEwAAAAJJVinAw==,0,6,2,1,15
ZGQAD2QB+HYAAAAICbfvAw==,2,18,1,4,10
ZGQAD2QB+HYAAAAICbfvAw==,2,18,1,4,10
ZGQAD2QB+HYAAAAICbfvAw==,0,23,1,7,22
ZGQAD2QB+HYAAAAICbfvAw==,2,18,1,7,10
ZGQAD2QB+HYAAAAICbfvAw==,0,23,1,21,22
ZGQAD2QB+HYAAAAICbfvAw==,5,28,1,7,22
ZGQAD2QDZZYAAAAIFlIPAw==,2,1,1,16,10
ZGQAD2QDZZYAAAAIFlIPAw==,5,4,0,8,10
ZGQAD2QDZZYAAAAIFlIPAw==,5,4,1,22,10
ZGQAD2QDZZYAAAAIFlIPAw==,0,30,1,16,10
ZGQAD2QDZZYAAAAIFlIPAw==,0,30,1,16,10
ZGQAD2QDZZYAAAAIFlIPAw==,5,28,1,8,10
ZGQAD2QDZZYAAAAIFlIPAw==,6,5,1,22,10
ZGQAD2QDZZYAAAAIFlIPAw==,6,15,1,16,15
ZGQAD2QDZZYAAAAIFlIPAw==,6,15,1,16,15
ZGQAD2QDZZYAAAAIFlIPAw==,1,0,1,22,10
ZGQAD2QDZZYAAAAIFlIPAw==,5,4,0,8,15
ZGQAD2QDZZYAAAAIFlIPAw==,1,0,1,16,10
ZGQAD2QDZZYAAAAIFlIPAw==,1,0,1,16,10
ZGQAD2QDZZYAAAAIFlIPAw==,6,29,1,22,10
ZGQAD2QDZZYAAAAIFlIPAw==,0,30,1,16,10
ZGQAD2QDZZYAAAAIFlIPAw==,4,3,1,16,10
ZGQAD2QDZZYAAAAIFlIPAw==,6,22,1,22,10
ZGQAD2QDZZYAAAAIFlIPAw==,2,25,1,8,10
ZGQAD2QDZZYAAAAIFlIPAw==,0,30,1,22,10
ZGQAD2QDZZYAAAAIFlIPAw==,5,4,1,16,10
ZGQAD2QDZZYAAAAIFlIPAw==,5,4,1,22,10
ZGQAD2QDZZYAAAAIFlIPAw==,3,2,1,16,10
ZGQAD2QDZZYAAAAIFlIPAw==,5,4,0,16,15
ZGQAD2QDZZYAAAAIFlIPAw==,6,5,1,22,10
ZGQAD2QDZZYAAAAIFlIPAw==,2,1,1,16,10
ZGQAD2QDZZYAAAAIFlIPAw==,2,1,1,16,10
ZGQAD2QDZZYAAAAIFlIPAw==,1,0,1,16,10
ZGQAD2QDZZYAAAAIFlIPAw==,2,1,1,16,10
ZGQAD2QGFOEAAAAIBV9SAw==,1,17,1,13,15
ZGQAD2QGFOEAAAAIBV9SAw==,6,10,1,16,0
ZGQAD2QGFOEAAAAIBV9SAw==,0,9,1,4,15
ZGQAD2QGFOEAAAAIBV9SAw==,6,10,1,16,0
ZGQAD2QGFOEAAAAIBV9SAw==,6,10,1,2,0
ZGQAD2QGFOEAAAAIBV9SAw==,0,9,1,4,15
ZGQAD2QGFOEAAAAIBV9SAw==,3,19,1,13,15
ZGQAD2QQtN0AAAAIDqzYAw==,6,15,1,8,7
ZGQAD2QQtN0AAAAIDqzYAw==,0,9,0,7,7
ZGQAD2QQtN0AAAAIDqzYAw==,0,9,0,8,7
ZGQAD2QQtN0AAAAIDqzYAw==,0,9,1,7,7
ZGQAD2QQtN0AAAAIDqzYAw==,0,23,1,0,24
ZGQAD2QQtN0AAAAIDqzYAw==,0,16,1,8,7
ZGQAD2QQtN0AAAAIDqzYAw==,5,4,2,1,24
ZGQAD2QQweUAAAAIEZJ2Aw==,4,13,2,22,15
ZGQAD2QQweUAAAAIEZJ2Aw==,5,14,1,14,15
ZGQAD2QQweUAAAAIEZJ2Aw==,5,28,3,22,10
ZGQAD2QQweUAAAAIEZJ2Aw==,6,29,0,8,10
ZGQAD2QQweUAAAAIEZJ2Aw==,0,16,1,22,10
ZGQAD2QQweUAAAAIEZJ2Aw==,4,27,2,22,10
ZGQAD2QQweUAAAAIEZJ2Aw==,4,20,1,22,10
ZGQAD2QQweUAAAAIEZJ2Aw==,4,3,3,8,10
ZGQAD2QQweUAAAAIEZJ2Aw==,6,29,0,22,10
ZGQAD2QQweUAAAAIEZJ2Aw==,1,17,1,8,10
ZGQAD2QQweUAAAAIEZJ2Aw==,2,25,1,22,10
ZGQAD2QQweUAAAAIEZJ2Aw==,4,20,1,8,10
ZGQAD2QQweUAAAAIEZJ2Aw==,6,29,1,22,10
ZGQAD2QQweUAAAAIEZJ2Aw==,5,4,1,22,10
ZGQAD2RgRlcAAAAIMGoqAw==,0,6,1,14,15
ZGQAD2RgRlcAAAAIMGoqAw==,0,6,1,14,15
ZGQAD2RgRlcAAAAIMGoqAw==,5,21,2,21,0
ZGQAD2RgRlcAAAAIMGoqAw==,4,27,2,7,0
ZGQAD2RgRlcAAAAIMGoqAw==,4,3,1,14,15
ZGQAD2RgRlcAAAAIMGoqAw==,6,5,2,14,15
ZGQAD2RgRlcAAAAIMGoqAw==,6,5,2,1,0
ZGQADGP5WHYAAAAISoEfAw==,1,17,1,16,4
ZGQADGP5WHYAAAAISoEfAw==,6,5,1,16,4
ZGQADGP5WHYAAAAISoEfAw==,4,27,1,16,4
ZGQADGP5WHYAAAAISoEfAw==,6,15,2,16,3
ZGQADGP5WHYAAAAISoEfAw==,6,29,1,16,4
ZGQADGP5WHYAAAAISoEfAw==,2,11,2,16,4
ZGQADGP5WHYAAAAISoEfAw==,0,9,1,16,4
ZGQADGP5WHYAAAAISoEfAw==,2,27,1,2,4
ZGQADGP5WHYAAAAISoEfAw==,6,29,1,2,4
ZGQADGP5WHYAAAAISoEfAw==,1,0,2,16,4
ZGQADGP5WHYAAAAISoEfAw==,2,25,2,16,3
ZGQADGP5WHYAAAAISoEfAw==,6,22,2,16,4
ZGQADGP6YFMAAAAIKogjAw==,6,22,0,16,4
ZGQADGP6YFMAAAAIKogjAw==,6,22,0,16,4
ZGQADGP6YFMAAAAIKogjAw==,6,22,0,16,4
ZGQADGP6YFMAAAAIKogjAw==,5,4,2,3,24
ZGQADGP6YFMAAAAIKogjAw==,5,4,2,16,24
ZGQADGP6YFMAAAAIKogjAw==,5,4,2,3,24
ZGQADGPybwEAAAAIH8xBAw==,3,19,3,4,15
ZGQADGPybwEAAAAIH8xBAw==,2,25,0,0,5
ZGQADGPybwEAAAAIH8xBAw==,2,25,0,0,5
ZGQADGPybwEAAAAIH8xBAw==,6,15,2,4,15
ZGQADGPybwEAAAAIH8xBAw==,3,12,2,0,5
ZGQADGQQg3EAAAAIBFiPAw==,6,22,2,19,3
ZGQADGQQg3EAAAAIBFiPAw==,6,22,2,4,3
ZGQADGQQg3EAAAAIBFiPAw==,6,29,0,13,12
ZGQADGQQg3EAAAAIBFiPAw==,4,27,0,13,3
ZGQADGQQg3EAAAAIBFiPAw==,4,27,0,19,3
ZGQADGQQg3EAAAAIBFiPAw==,6,29,0,13,12
ZGQADWQHa0wAAAAID8iNAw==,0,6,0,12,15
ZGQADWQHa0wAAAAID8iNAw==,0,6,0,12,15
ZGQADWQHa0wAAAAID8iNAw==,6,10,2,17,18
ZGQADWQHa0wAAAAID8iNAw==,1,24,2,17,18
ZGQADWQHa0wAAAAID8iNAw==,5,14,2,17,18
ZGQADWQHa0wAAAAID8iNAw==,0,6,1,17,18
ZGQADWQHa0wAAAAID8iNAw==,3,2,2,17,18
ZGQADmQTIkIAAAAILngbAw==,2,25,3,6,4
ZGQADmQTIkIAAAAILngbAw==,1,0,1,10,12
ZGQADmQTIkIAAAAILngbAw==,1,17,2,10,12
ZGQADmQTIkIAAAAILngbAw==,0,9,1,6,4
ZGQADmQY3UUAAAAIBIf2Aw==,0,23,1,4,5
ZGQADmQY3UUAAAAIBIf2Aw==,5,14,1,4,13
ZGQADmQY3UUAAAAIBIf2Aw==,5,14,1,5,13
ZGQADmQY3UUAAAAIBIf2Aw==,5,21,1,4,13
ZGQADmQY3UUAAAAIBIf2Aw==,0,23,1,4,5
ZGQAEWQSV4UAAAAIOSJBAw==,5,4,3,13,23
ZGQAEWQSV4UAAAAIOSJBAw==,3,19,1,0,23
ZGQAEWQSV4UAAAAIOSJBAw==,6,29,1,16,4
ZGQAEWQSV4UAAAAIOSJBAw==,3,19,1,0,23
ZGQAEWQSV4UAAAAIOSJBAw==,5,21,3,16,4
ZGQAEWQSV4UAAAAIOSJBAw==,1,0,1,2,4
ZGQAEmPuJaUAAAAIDwluAw==,0,6,1,1,4
ZGQAEmPuJaUAAAAIDwluAw==,6,29,2,1,4
ZGQAEmPuJaUAAAAIDwluAw==,6,5,1,1,4
ZGQAEmPuJaUAAAAIDwluAw==,1,0,1,1,4
ZGQAEmPuJaUAAAAIDwluAw==,1,0,1,1,4
ZGQAEmPuJaUAAAAIDwluAw==,0,16,1,1,4
ZGQAEmPuJaUAAAAIDwluAw==,6,29,1,1,4
ZGQAEmPuJaUAAAAIDwluAw==,1,0,1,1,4
ZGQAEmPuJaUAAAAIDwluAw==,0,23,1,1,4
ZGQAEmPuJaUAAAAIDwluAw==,0,23,0,16,3
ZGQAEmPuJaUAAAAIDwluAw==,6,22,1,1,4
ZGQAEmPuJaUAAAAIDwluAw==,0,16,0,16,3
ZGQAEmPub7UAAAAIJRgtAw==,6,5,1,1,15
ZGQAEmPub7UAAAAIJRgtAw==,3,19,1,9,9
ZGQAEmPub7UAAAAIJRgtAw==,3,19,1,20,9
ZGQAEmPub7UAAAAIJRgtAw==,0,6,1,4,15
ZGQAEmPub7UAAAAIJRgtAw==,0,6,1,4,15
ZGQAEmPub7UAAAAIJRgtAw==,3,2,1,1,15
ZGQAEmPub7UAAAAIJRgtAw==,3,2,1,4,15
ZGQAEmPub7UAAAAIJRgtAw==,5,4,1,4,15
ZGQAEmPub7UAAAAIJRgtAw==,4,3,1,4,15
ZGQAFGQTHSEAAAAIIq5QAw==,1,17,1,14,15
ZGQAFGQTHSEAAAAIIq5QAw==,2,18,0,14,15
ZGQAFGQTHSEAAAAIIq5QAw==,5,14,1,22,23
ZGQAFGQTHSEAAAAIIq5QAw==,6,22,0,14,15
ZGQAFGQTHSEAAAAIIq5QAw==,3,19,0,14,15
ZGQAFGQTHSEAAAAIIq5QAw==,6,29,0,22,23
ZGQAFGQcIxIAAAAJJQRmAw==,6,5,1,19,14
ZGQAFGQcIxIAAAAJJQRmAw==,2,1,1,3,14
ZGQAFGQcIxIAAAAJJQRmAw==,2,1,1,16,14
ZGQAFGQcIxIAAAAJJQRmAw==,6,22,1,4,15
ZGQAFGQcIxIAAAAJJQRmAw==,2,1,1,3,14
ZGQAFGQcIxIAAAAJJQRmAw==,2,1,1,3,14
ZGQAFGQcIxIAAAAJJQRmAw==,6,22,1,4,15
ZGQAFGQl61QAAAAJDCBJAw==,0,16,1,13,13
ZGQAFGQl61QAAAAJDCBJAw==,0,16,1,13,13
ZGQAFGQl61QAAAAJDCBJAw==,1,26,0,2,5
ZGQAFGQl61QAAAAJDCBJAw==,1,26,0,2,5
ZGQAFGQqGf8AAAAJDQvCAw==,1,26,1,20,21
ZGQAFGQqGf8AAAAJDQvCAw==,1,26,1,4,21
ZGQAFGQqGf8AAAAJDQvCAw==,5,28,2,13,5
ZGQAFGQqGf8AAAAJDQvCAw==,6,29,2,4,21
ZGQAFGQqGf8AAAAJDQvCAw==,6,29,2,13,5
ZGQAFGQqGf8AAAAJDQvCAw==,5,28,2,13,21
ZGQAFGQwGcMAAAAJGRtYAw==,6,15,2,14,14
ZGQAFGQwGcMAAAAJGRtYAw==,6,15,2,1,14
ZGQAFGQwGcMAAAAJGRtYAw==,6,29,2,4,24
ZGQAFGQwGcMAAAAJGRtYAw==,5,14,2,4,14
ZGQAFGQwGcMAAAAJGRtYAw==,0,30,1,5,24
ZGQAFGQwGcMAAAAJGRtYAw==,6,29,1,5,24
ZGQAFWQd47UAAAAIJfWWAw==,2,11,1,20,14
ZGQAFWQd47UAAAAIJfWWAw==,0,30,1,11,22
ZGQAFWQd47UAAAAIJfWWAw==,2,11,1,16,14
ZGQAFWQd47UAAAAIJfWWAw==,0,30,1,18,22
ZGQAFWQd47UAAAAIJfWWAw==,0,30,1,0,22
ZGQAFWQd47UAAAAIJfWWAw==,0,30,1,4,22
ZGQAFWQd47UAAAAIJfWWAw==,0,30,1,18,22
ZGQAFWQiQkcAAAAIU5dGAw==,2,11,1,12,24
ZGQAFWQiQkcAAAAIU5dGAw==,2,11,1,4,24
ZGQAFWQiQkcAAAAIU5dGAw==,2,11,1,12,24
ZGQAFWQiQkcAAAAIU5dGAw==,6,8,2,1,11
ZGQAFWQiQkcAAAAIU5dGAw==,6,8,2,5,11
ZGQAFmRdprYAAAAIRxlrAw==,3,2,1,8,15
ZGQAFmRdprYAAAAIRxlrAw==,3,2,1,22,15
ZGQAFmRdprYAAAAIRxlrAw==,3,2,1,8,15
ZGQAFmRdprYAAAAIRxlrAw==,4,20,3,22,10
ZGQAFmRdprYAAAAIRxlrAw==,4,3,1,22,15
ZGQAFmRdprYAAAAIRxlrAw==,5,28,1,22,10
ZGQAFmRdprYAAAAIRxlrAw==,1,17,1,22,15
