estid,dayOfWeek,dayOfMonth,timeOfDay,url_category,domain_category
ZGIAAWUbHFMAAAAIHQNzAw==,5,4,Afternoon,/internet_&_telecom,online_communities
ZGIAAWUbHFMAAAAIHQNzAw==,5,4,Afternoon,/business_&_industrial,online_communities
ZGIAAWUbHFMAAAAIHQNzAw==,5,4,Afternoon,/internet_&_telecom,jobs_&_education
ZGIAAWUbHFMAAAAIHQNzAw==,5,28,Evening,/internet_&_telecom,online_communities
ZGIAAWV9HT4AAAAIGI0zAw==,3,26,Evening,/finance,shopping
ZGIAAWV9HT4AAAAIGI0zAw==,4,20,Evening,/beauty_&_fitness,health
ZGIAAWV9HT4AAAAIGI0zAw==,4,20,Evening,/health,health
ZGIAAWV9HT4AAAAIGI0zAw==,1,7,Evening,/business_&_industrial,shopping
ZGIAAWV9HT4AAAAIGI0zAw==,1,7,Evening,/business_&_industrial,shopping
ZGIAAWV9HT4AAAAIGI0zAw==,6,5,Evening,/shopping,shopping
ZGIAAWV9HT4AAAAIGI0zAw==,2,1,Afternoon,/finance,shopping
ZGIAAWVP+SoAAAAIXSDlAw==,4,3,Morning,/business_&_industrial,online_communities
ZGIAAWVP+SoAAAAIXSDlAw==,5,21,Evening,/business_&_industrial,online_communities
ZGIAAWVP+SoAAAAIXSDlAw==,5,21,Evening,/home_&_garden,online_communities
ZGIAAWVP+SoAAAAIXSDlAw==,5,21,Evening,/home_&_garden,online_communities
ZGIAAWVP+SoAAAAIXSDlAw==,7,6,Evening,/home_&_garden,online_communities
ZGIAAWVP+SoAAAAIXSDlAw==,7,16,Evening,/home_&_garden,online_communities
ZGIAAWVP+SoAAAAIXSDlAw==,5,28,Evening,/news,jobs_&_education
ZGIAAWVP+SoAAAAIXSDlAw==,7,9,Afternoon,/business_&_industrial,online_communities
ZGIAAWVP+SoAAAAIXSDlAw==,5,21,Evening,/business_&_industrial,online_communities
ZGIAAWVP+SoAAAAIXSDlAw==,7,9,Afternoon,/business_&_industrial,online_communities
ZGIAAWVP+SoAAAAIXSDlAw==,7,6,Evening,/home_&_garden,online_communities
ZGIAAWVP+SoAAAAIXSDlAw==,3,26,Morning,/home_&_garden,online_communities
ZGIAAWVP+SoAAAAIXSDlAw==,7,6,Evening,/business_&_industrial,online_communities
ZGIAAWVP+SoAAAAIXSDlAw==,2,18,Evening,/news,jobs_&_education
ZGIAAWVP+SoAAAAIXSDlAw==,2,18,Evening,/home_&_garden,online_communities
ZGIAAWVRnOAAAAAILbSbAw==,6,15,Afternoon,/finance,finance
ZGIAAWVRnOAAAAAILbSbAw==,6,15,Evening,/business_&_industrial,news
ZGIAAWVRnOAAAAAILbSbAw==,3,12,Evening,/pets_&_animals,news
ZGIAAWVRnOAAAAAILbSbAw==,5,14,Morning,/finance,finance
ZGIAAWVRnOAAAAAILbSbAw==,1,10,Evening,/business_&_industrial,news
ZGIAAWVRnOAAAAAILbSbAw==,5,14,Afternoon,/finance,finance
ZGIAAWVRnOAAAAAILbSbAw==,5,14,Evening,/finance,finance
ZGIAAWVRnOAAAAAILbSbAw==,5,14,Afternoon,/finance,finance
ZGIAAWVRnOAAAAAILbSbAw==,6,15,Evening,/business_&_industrial,news
ZGIAAWVRnOAAAAAILbSbAw==,3,12,Evening,/finance,finance
ZGIAAWVRnOAAAAAILbSbAw==,5,14,Morning,/finance,finance
ZGIAAWVRnOAAAAAILbSbAw==,5,14,Morning,/finance,finance
ZGIAAWVRnOAAAAAILbSbAw==,3,12,Afternoon,/finance,finance
ZGIAAWVRnOAAAAAILbSbAw==,3,12,Evening,/finance,finance
ZGIAAWVRnOAAAAAILbSbAw==,3,12,Evening,/finance,finance
ZGIAAWVRnOAAAAAILbSbAw==,3,12,Evening,/finance,finance
ZGIAAWVRnOAAAAAILbSbAw==,3,12,Afternoon,/finance,finance
ZGIAAWVRnOAAAAAILbSbAw==,6,15,Evening,/finance,finance
ZGIAAWVRnOAAAAAILbSbAw==,3,12,Evening,/finance,finance
ZGIAAWVaz4sAAAAIaLQtAw==,3,2,Evening,/food_&_drink,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,3,26,Evening,/reference,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,7,23,Evening,/people_&_society,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,5,4,Evening,/people_&_society,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,6,29,Evening,/food_&_drink,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,1,24,Evening,/people_&_society,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,5,28,Evening,/food_&_drink,news
ZGIAAWVaz4sAAAAIaLQtAw==,1,31,Evening,/food_&_drink,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,3,26,Evening,/food_&_drink,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,3,19,Evening,/people_&_society,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,7,30,Evening,/people_&_society,news
ZGIAAWVaz4sAAAAIaLQtAw==,1,31,Evening,/business_&_industrial,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,1,7,Evening,/food_&_drink,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,2,1,Evening,/people_&_society,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,2,25,Evening,/people_&_society,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,2,27,Evening,/arts_&_entertainment,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,3,2,Evening,/food_&_drink,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,5,21,Evening,/food_&_drink,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,6,22,Evening,/people_&_society,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,5,28,Evening,/food_&_drink,news
ZGIAAWVaz4sAAAAIaLQtAw==,6,15,Evening,/people_&_society,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,2,25,Evening,/people_&_society,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,5,4,Evening,/food_&_drink,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,1,31,Evening,/business_&_industrial,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,5,21,Evening,/food_&_drink,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,2,25,Evening,/reference,internet_&_telecom
ZGIAAWVaz4sAAAAIaLQtAw==,2,25,Evening,/people_&_society,internet_&_telecom
ZGIAAWVw/jMAAAAIPMAAAw==,2,18,Evening,/people_&_society,internet_&_telecom
ZGIAAWVw/jMAAAAIPMAAAw==,7,16,Morning,/people_&_society,internet_&_telecom
ZGIAAWVw/jMAAAAIPMAAAw==,6,29,Evening,/people_&_society,internet_&_telecom
ZGIAAWVw/jMAAAAIPMAAAw==,2,18,Evening,/people_&_society,internet_&_telecom
ZGIAAWVw/jMAAAAIPMAAAw==,5,21,Evening,/people_&_society,internet_&_telecom
ZGIAAWVw/jMAAAAIPMAAAw==,6,29,Morning,/people_&_society,internet_&_telecom
ZGIAAWVw/jMAAAAIPMAAAw==,2,18,Evening,/people_&_society,internet_&_telecom
ZGIAAWVw/jMAAAAIPMAAAw==,5,14,Evening,/people_&_society,internet_&_telecom
ZGIAAWVw/jMAAAAIPMAAAw==,7,16,Evening,/people_&_society,internet_&_telecom
ZGIAAWVw/jMAAAAIPMAAAw==,1,7,Evening,/business_&_industrial,news
ZGIAAWVw/jMAAAAIPMAAAw==,1,17,Morning,/people_&_society,internet_&_telecom
ZGIAAWVw/jMAAAAIPMAAAw==,1,7,Evening,/business_&_industrial,news
ZGIAAWVw/jMAAAAIPMAAAw==,1,24,Morning,/people_&_society,internet_&_telecom
ZGIAAWVw/jMAAAAIPMAAAw==,5,21,Evening,/people_&_society,internet_&_telecom
ZGIAAWVw/jMAAAAIPMAAAw==,7,30,Evening,/people_&_society,internet_&_telecom
ZGIAAWVw/jMAAAAIPMAAAw==,1,24,Evening,/people_&_society,internet_&_telecom
ZGIAAWVw/jMAAAAIPMAAAw==,1,7,Evening,/business_&_industrial,news
ZGIAAmO4oRYAAAAJJRLmAw==,5,28,Evening,/autos_&_vehicles,law_&_government
ZGIAAmO4oRYAAAAJJRLmAw==,5,28,Evening,/jobs_&_education,law_&_government
ZGIAAmO4oRYAAAAJJRLmAw==,3,19,Morning,/finance,news
ZGIAAmO4oRYAAAAJJRLmAw==,3,19,Morning,/finance,news
ZGIAAmO4oRYAAAAJJRLmAw==,3,19,Morning,/news,news
ZGIAAmO4oRYAAAAJJRLmAw==,3,19,Morning,/finance,news
ZGIAAmO4oRYAAAAJJRLmAw==,3,19,Morning,/news,news
ZGIAAmOp2y8AAAAJeKclAw==,1,24,Afternoon,/people_&_society,books_&_literature
ZGIAAmOp2y8AAAAJeKclAw==,1,24,Afternoon,/people_&_society,books_&_literature
ZGIAAmOp2y8AAAAJeKclAw==,3,19,Afternoon,/health,news
ZGIAAmOp2y8AAAAJeKclAw==,5,21,Afternoon,/science,news
ZGIAAmOp2y8AAAAJeKclAw==,1,10,Evening,/business_&_industrial,news
ZGIAAmOp2y8AAAAJeKclAw==,1,10,Evening,/business_&_industrial,news
ZGIAAmOp2y8AAAAJeKclAw==,5,21,Afternoon,/business_&_industrial,news
ZGIAAmOp2y8AAAAJeKclAw==,5,21,Afternoon,/business_&_industrial,news
ZGIAAmOw8LkAAAAJCQ0qAw==,4,20,Morning,/news,news
ZGIAAmOw8LkAAAAJCQ0qAw==,4,13,Morning,/news,news
ZGIAAmOw8LkAAAAJCQ0qAw==,1,31,Evening,/news,news
ZGIAAmOw8LkAAAAJCQ0qAw==,1,24,Evening,/news,news
ZGIAAmOw8LkAAAAJCQ0qAw==,2,25,Evening,/news,news
ZGIAAmOw8LkAAAAJCQ0qAw==,2,27,Evening,/news,news
ZGIAAmOw8LkAAAAJCQ0qAw==,7,16,Evening,/beauty_&_fitness,arts_&_entertainment
ZGIAAmOw8LkAAAAJCQ0qAw==,7,16,Evening,/hobbies_&_leisure,arts_&_entertainment
ZGIAAmPs7YYAAAAIcUEoAw==,7,30,Evening,/shopping,business_&_industrial
ZGIAAmPs7YYAAAAIcUEoAw==,4,13,Evening,/travel,business_&_industrial
ZGIAAmPs7YYAAAAIcUEoAw==,6,22,Evening,/travel,business_&_industrial
ZGIAAmPs7YYAAAAIcUEoAw==,4,20,Evening,/travel,business_&_industrial
ZGIAAmPs7YYAAAAIcUEoAw==,6,5,Evening,/travel,business_&_industrial
ZGIAAmPs7YYAAAAIcUEoAw==,3,19,Evening,/jobs_&_education,news
ZGIAAmPs7YYAAAAIcUEoAw==,5,28,Evening,/computers_&_electronics,news
ZGIAAmPs7YYAAAAIcUEoAw==,4,20,Evening,/internet_&_telecom,news
ZGIAAmPs7YYAAAAIcUEoAw==,7,23,Evening,/travel,business_&_industrial
ZGIAAmPu3NwAAAAIIj4pAw==,5,14,Evening,/arts_&_entertainment,news
ZGIAAmPu3NwAAAAIIj4pAw==,5,14,Evening,/arts_&_entertainment,news
ZGIAAmPu3NwAAAAIIj4pAw==,7,11,Afternoon,/business_&_industrial,business_&_industrial
ZGIAAmPu3NwAAAAIIj4pAw==,1,24,Evening,/business_&_industrial,business_&_industrial
ZGIAAmPu3NwAAAAIIj4pAw==,6,5,Morning,/jobs_&_education,business_&_industrial
ZGIAAmPu3NwAAAAIIj4pAw==,7,11,Afternoon,/people_&_society,business_&_industrial
ZGIAAmPu3NwAAAAIIj4pAw==,5,14,Afternoon,/business_&_industrial,business_&_industrial
ZGIAAmPu3NwAAAAIIj4pAw==,5,4,Afternoon,/news,news
ZGIAAmPu3NwAAAAIIj4pAw==,6,5,Morning,/jobs_&_education,business_&_industrial
ZGIAAmPu3NwAAAAIIj4pAw==,6,5,Morning,/jobs_&_education,business_&_industrial
ZGIAAmPu3NwAAAAIIj4pAw==,5,14,Afternoon,/business_&_industrial,business_&_industrial
ZGIAAmPu3NwAAAAIIj4pAw==,7,6,Evening,/business_&_industrial,business_&_industrial
ZGIAAmPu3NwAAAAIIj4pAw==,7,6,Evening,/arts_&_entertainment,news
ZGIAAmPu3NwAAAAIIj4pAw==,7,6,Evening,/arts_&_entertainment,news
ZGIAAmQ4n5YAAAAJCkSDAw==,7,23,Evening,/news,news
ZGIAAmQ4n5YAAAAJCkSDAw==,4,13,Evening,/people_&_society,business_&_industrial
ZGIAAmQ4n5YAAAAJCkSDAw==,7,23,Evening,/news,news
ZGIAAmQ4n5YAAAAJCkSDAw==,1,24,Afternoon,/news,news
ZGIAAmQ4n5YAAAAJCkSDAw==,2,18,Morning,/news,news
ZGIAAmQ4n5YAAAAJCkSDAw==,7,16,Afternoon,/news,news
ZGIAAmQ4n5YAAAAJCkSDAw==,6,15,Evening,/news,news
ZGIAAmQ4n5YAAAAJCkSDAw==,4,13,Evening,/people_&_society,business_&_industrial
ZGIAAmQ4n5YAAAAJCkSDAw==,4,13,Evening,/travel,business_&_industrial
ZGIAAmR6B9oAAAAIE2hBAw==,6,15,Afternoon,/online_communities,jobs_&_education
ZGIAAmR6B9oAAAAIE2hBAw==,6,15,Afternoon,/internet_&_telecom,jobs_&_education
ZGIAAmR6B9oAAAAIE2hBAw==,6,15,Afternoon,/online_communities,jobs_&_education
ZGIAAmR6B9oAAAAIE2hBAw==,4,13,Evening,/internet_&_telecom,jobs_&_education
ZGIAAmR6B9oAAAAIE2hBAw==,5,21,Evening,/online_communities,law_&_government
ZGIAAmR6B9oAAAAIE2hBAw==,5,21,Evening,/computers_&_electronics,law_&_government
ZGIAAmR6TU4AAAAIJBYEAw==,4,3,Evening,/science,sports
ZGIAAmR6TU4AAAAIJBYEAw==,4,3,Evening,/science,sports
ZGIAAmR6TU4AAAAIJBYEAw==,2,1,Evening,/sports,sports
ZGIAAmR6TU4AAAAIJBYEAw==,6,29,Evening,/sports,sports
ZGIAAmR6TU4AAAAIJBYEAw==,1,24,Evening,/internet_&_telecom,sports
ZGIAAmR6TU4AAAAIJBYEAw==,5,21,Evening,/shopping,food_&_drink
ZGIAAmR6TU4AAAAIJBYEAw==,1,31,Evening,/shopping,food_&_drink
ZGIAAmR8A6gAAAAJQaPrAw==,4,13,Noon,/sports,sports
ZGIAAmR8A6gAAAAJQaPrAw==,7,16,Afternoon,/sports,sports
ZGIAAmR8A6gAAAAJQaPrAw==,1,7,Morning,/sports,hobbies_&_leisure
ZGIAAmR8A6gAAAAJQaPrAw==,1,7,Morning,/sports,hobbies_&_leisure
ZGIAAmR8A6gAAAAJQaPrAw==,5,14,Afternoon,/sports,sports
ZGIAAmRpJnsAAAAIBl1DAw==,7,11,Evening,/sports,law_&_government
ZGIAAmRpJnsAAAAIBl1DAw==,3,12,Evening,/online_communities,law_&_government
ZGIAAmRpJnsAAAAIBl1DAw==,1,17,Afternoon,/sports,law_&_government
ZGIAAmRpJnsAAAAIBl1DAw==,2,18,Evening,/sports,sports
ZGIAAmRpJnsAAAAIBl1DAw==,1,17,Evening,/business_&_industrial,law_&_government
ZGIAAmRpJnsAAAAIBl1DAw==,2,18,Evening,/sports,sports
ZGIAAmRpJnsAAAAIBl1DAw==,1,24,Noon,/sports,sports
ZGIAAmSBAi0AAAAJK1JAAw==,5,28,Morning,/games,news
ZGIAAmSBAi0AAAAJK1JAAw==,6,15,Afternoon,/games,news
ZGIAAmSBAi0AAAAJK1JAAw==,2,25,Afternoon,/games,news
ZGIAAmSBAi0AAAAJK1JAAw==,2,27,Evening,/sports,news
ZGIAAmSBAi0AAAAJK1JAAw==,3,2,Evening,/games,hobbies_&_leisure
ZGIAAmSBAi0AAAAJK1JAAw==,4,3,Evening,/sports,news
ZGIAAmSBAi0AAAAJK1JAAw==,4,3,Evening,/sports,news
ZGIAAmSBAi0AAAAJK1JAAw==,4,13,Evening,/games,news
ZGIAAmSBAi0AAAAJK1JAAw==,1,31,Evening,/sports,news
ZGIAAmSBAi0AAAAJK1JAAw==,7,9,Afternoon,/games,news
ZGIAAmSBAi0AAAAJK1JAAw==,7,9,Afternoon,/games,news
ZGIAAmSBAi0AAAAJK1JAAw==,3,26,Afternoon,/sports,news
ZGIAAmSBAi0AAAAJK1JAAw==,1,10,Evening,/games,news
ZGIAAmSBAi0AAAAJK1JAAw==,6,29,Afternoon,/sports,hobbies_&_leisure
ZGIAAmSBAi0AAAAJK1JAAw==,5,28,Morning,/sports,news
ZGIAAmSBAi0AAAAJK1JAAw==,6,29,Evening,/games,hobbies_&_leisure
ZGIAAmSBAi0AAAAJK1JAAw==,7,30,Morning,/sports,news
ZGIAAmSBAi0AAAAJK1JAAw==,6,22,Evening,/sports,news
ZGIAAmSBAi0AAAAJK1JAAw==,1,24,Afternoon,/games,news
ZGIAAmSBAi0AAAAJK1JAAw==,3,2,Evening,/sports,news
ZGIAAmSBAi0AAAAJK1JAAw==,1,10,Evening,/sports,hobbies_&_leisure
ZGIAAmSBAi0AAAAJK1JAAw==,5,14,Afternoon,/games,news
ZGIAAmSBAi0AAAAJK1JAAw==,3,12,Morning,/sports,hobbies_&_leisure
ZGIAAmSBAi0AAAAJK1JAAw==,2,25,Afternoon,/sports,news
ZGIAAmSBAi0AAAAJK1JAAw==,4,3,Evening,/games,hobbies_&_leisure
ZGIAAmSBAi0AAAAJK1JAAw==,1,31,Evening,/sports,hobbies_&_leisure
ZGIAAmSBAi0AAAAJK1JAAw==,3,2,Evening,/sports,hobbies_&_leisure
ZGIAAmSBAi0AAAAJK1JAAw==,3,19,Evening,/games,news
ZGIAAmSBAi0AAAAJK1JAAw==,7,16,Evening,/games,news
ZGIAAmSBAi0AAAAJK1JAAw==,1,7,Evening,/sports,news
ZGIAAmSBAi0AAAAJK1JAAw==,5,14,Evening,/sports,news
ZGIAAmSBAi0AAAAJK1JAAw==,7,16,Afternoon,/games,news
ZGIAAmSBAi0AAAAJK1JAAw==,1,7,Evening,/sports,hobbies_&_leisure
ZGIAAmSBAi0AAAAJK1JAAw==,2,27,Evening,/sports,news
ZGIAAmSBAi0AAAAJK1JAAw==,4,3,Evening,/sports,hobbies_&_leisure
ZGIAAmSBAi0AAAAJK1JAAw==,2,1,Morning,/sports,news
ZGIAAmSBAi0AAAAJK1JAAw==,4,3,Evening,/games,hobbies_&_leisure
ZGIAAmSBAi0AAAAJK1JAAw==,1,7,Afternoon,/sports,news
ZGIAAmSBAi0AAAAJK1JAAw==,3,12,Morning,/games,news
ZGIAAmSBAi0AAAAJK1JAAw==,3,12,Morning,/sports,news
ZGIAAmSBDc8AAAAJLlGfAw==,2,1,Evening,/business_&_industrial,business_&_industrial
ZGIAAmSBDc8AAAAJLlGfAw==,2,1,Evening,/business_&_industrial,business_&_industrial
ZGIAAmSBDc8AAAAJLlGfAw==,2,1,Evening,/shopping,business_&_industrial
ZGIAAmSBDc8AAAAJLlGfAw==,2,1,Evening,/home_&_garden,business_&_industrial
ZGIAAmSBDc8AAAAJLlGfAw==,7,6,Evening,/business_&_industrial,law_&_government
ZGIAAmSBDc8AAAAJLlGfAw==,7,6,Evening,/jobs_&_education,law_&_government
ZGIAAmSTc4YAAAAIPEfFAw==,3,12,Evening,/internet_&_telecom,finance
ZGIAAmSTc4YAAAAIPEfFAw==,5,14,Evening,/business_&_industrial,hobbies_&_leisure
ZGIAAmSTc4YAAAAIPEfFAw==,5,14,Evening,/business_&_industrial,hobbies_&_leisure
ZGIAAmSTc4YAAAAIPEfFAw==,3,12,Evening,/internet_&_telecom,finance
ZGIAAmSTc4YAAAAIPEfFAw==,5,14,Evening,/food_&_drink,hobbies_&_leisure
ZGIAAmSTc4YAAAAIPEfFAw==,5,14,Evening,/business_&_industrial,hobbies_&_leisure
ZGIAAmSUqvMAAAAIHknmAw==,4,20,Evening,/business_&_industrial,jobs_&_education
ZGIAAmSUqvMAAAAIHknmAw==,4,20,Evening,/science,jobs_&_education
ZGIAAmSUqvMAAAAIHknmAw==,7,6,Afternoon,/science,jobs_&_education
ZGIAAmSUqvMAAAAIHknmAw==,6,15,Afternoon,/business_&_industrial,news
ZGIAAmSUqvMAAAAIHknmAw==,6,15,Afternoon,/business_&_industrial,news
ZGIAAmSW9CwAAAAIC5QDAw==,2,1,Evening,/sports,news
ZGIAAmSW9CwAAAAIC5QDAw==,1,24,Morning,/news,news
ZGIAAmSW9CwAAAAIC5QDAw==,4,20,Afternoon,/sports,hobbies_&_leisure
ZGIAAmSW9CwAAAAIC5QDAw==,5,28,Afternoon,/sports,hobbies_&_leisure
ZGIAAmSXv6YAAAAIUYJKAw==,7,30,Afternoon,/people_&_society,business_&_industrial
ZGIAAmSXv6YAAAAIUYJKAw==,1,24,Afternoon,/beauty_&_fitness,books_&_literature
ZGIAAmSXv6YAAAAIUYJKAw==,5,4,Afternoon,/beauty_&_fitness,business_&_industrial
ZGIAAmSXv6YAAAAIUYJKAw==,3,26,Evening,/beauty_&_fitness,business_&_industrial
ZGIAAmSXv6YAAAAIUYJKAw==,1,7,Evening,/people_&_society,business_&_industrial
ZGIAAmSXv6YAAAAIUYJKAw==,7,23,Afternoon,/people_&_society,business_&_industrial
ZGIAAmSXv6YAAAAIUYJKAw==,7,11,Evening,/books_&_literature,books_&_literature
ZGIAAmSXv6YAAAAIUYJKAw==,7,6,Evening,/beauty_&_fitness,business_&_industrial
ZGIAAmSXv6YAAAAIUYJKAw==,6,22,Noon,/people_&_society,books_&_literature
ZGIAAmSYmRsAAAAIKO0JAw==,7,9,Evening,/sports,computers_&_electronics
ZGIAAmSYmRsAAAAIKO0JAw==,7,30,Evening,/games,computers_&_electronics
ZGIAAmSYmRsAAAAIKO0JAw==,7,30,Evening,/internet_&_telecom,computers_&_electronics
ZGIAAmSYmRsAAAAIKO0JAw==,5,28,Afternoon,/shopping,business_&_industrial
ZGIAAmSYmRsAAAAIKO0JAw==,1,7,Evening,/online_communities,computers_&_electronics
ZGIAAmSYmRsAAAAIKO0JAw==,1,7,Evening,/online_communities,computers_&_electronics
ZGIAAmSYmRsAAAAIKO0JAw==,6,29,Evening,/sports,computers_&_electronics
ZGIAAmSYmRsAAAAIKO0JAw==,5,28,Afternoon,/people_&_society,business_&_industrial
ZGIAAmSYmRsAAAAIKO0JAw==,6,15,Evening,/sports,computers_&_electronics
ZGIAAmUY44MAAAAIA1R4Aw==,5,28,Afternoon,/sports,news
ZGIAAmUY44MAAAAIA1R4Aw==,6,15,Evening,/business_&_industrial,business_&_industrial
ZGIAAmUY44MAAAAIA1R4Aw==,6,15,Evening,/computers_&_electronics,business_&_industrial
ZGIAAmUY44MAAAAIA1R4Aw==,7,11,Evening,/food_&_drink,news
ZGIAAmUY44MAAAAIA1R4Aw==,5,28,Evening,/business_&_industrial,news
ZGIAAmV0mo4AAAAIbmGFAw==,1,24,Evening,/business_&_industrial,business_&_industrial
ZGIAAmV0mo4AAAAIbmGFAw==,5,14,Evening,/internet_&_telecom,internet_&_telecom
ZGIAAmV0mo4AAAAIbmGFAw==,1,24,Evening,/business_&_industrial,business_&_industrial
ZGIAAmV0mo4AAAAIbmGFAw==,5,14,Evening,/internet_&_telecom,internet_&_telecom
ZGIAAmV0mo4AAAAIbmGFAw==,1,24,Evening,/business_&_industrial,business_&_industrial
ZGIAAmV0mo4AAAAIbmGFAw==,5,4,Evening,/business_&_industrial,business_&_industrial
ZGIAAmVirS8AAAAIP1tdAw==,1,31,Morning,/people_&_society,business_&_industrial
ZGIAAmVirS8AAAAIP1tdAw==,7,9,Morning,/food_&_drink,business_&_industrial
ZGIAAmVirS8AAAAIP1tdAw==,7,9,Morning,/health,business_&_industrial
ZGIAAmVirS8AAAAIP1tdAw==,1,24,Evening,/beauty_&_fitness,business_&_industrial
ZGIAAmVirS8AAAAIP1tdAw==,5,28,Afternoon,/food_&_drink,pets_&_animals
ZGIAAmVirS8AAAAIP1tdAw==,3,26,Morning,/food_&_drink,business_&_industrial
ZGIAAmVirS8AAAAIP1tdAw==,3,26,Morning,/people_&_society,business_&_industrial
ZGIAAmVirS8AAAAIP1tdAw==,5,28,Afternoon,/food_&_drink,pets_&_animals
ZGIAB2Q9VjYAAAAIDCNvAw==,2,18,Evening,/beauty_&_fitness,games
ZGIAB2Q9VjYAAAAIDCNvAw==,3,19,Evening,/games,games
ZGIAB2Q9VjYAAAAIDCNvAw==,7,16,Evening,/business_&_industrial,news
ZGIAB2Q9VjYAAAAIDCNvAw==,3,26,Afternoon,/games,games
ZGIAB2Q9VjYAAAAIDCNvAw==,6,22,Evening,/games,games
ZGIAB2Q9VjYAAAAIDCNvAw==,5,28,Evening,/games,games
ZGIAB2Q9VjYAAAAIDCNvAw==,1,17,Morning,/games,games
ZGIAB2Q9VjYAAAAIDCNvAw==,4,13,Evening,/business_&_industrial,news
ZGIAB2Q9VjYAAAAIDCNvAw==,1,17,Morning,/games,games
ZGIAB2Q9VjYAAAAIDCNvAw==,5,28,Morning,/games,games
ZGIAB2RqdDgAAAAJMWAZAw==,6,5,Evening,/computers_&_electronics,online_communities
ZGIAB2RqdDgAAAAJMWAZAw==,6,5,Evening,/computers_&_electronics,online_communities
ZGIAB2RqdDgAAAAJMWAZAw==,3,2,Afternoon,/people_&_society,online_communities
ZGIAB2RqdDgAAAAJMWAZAw==,7,11,Evening,/sports,news
ZGIAB2RqdDgAAAAJMWAZAw==,7,11,Evening,/sports,news
ZGIAB2SSUJUAAAAIK445Aw==,1,31,Morning,/computers_&_electronics,shopping
ZGIAB2SSUJUAAAAIK445Aw==,1,31,Evening,/hobbies_&_leisure,shopping
ZGIAB2SSUJUAAAAIK445Aw==,1,31,Evening,/hobbies_&_leisure,shopping
ZGIAB2SSUJUAAAAIK445Aw==,7,11,Morning,/science,science
ZGIAB2SSUJUAAAAIK445Aw==,1,31,Evening,/hobbies_&_leisure,shopping
ZGIAB2SSUJUAAAAIK445Aw==,7,11,Morning,/science,science
ZGIAB2SSUJUAAAAIK445Aw==,1,31,Evening,/business_&_industrial,shopping
ZGIAB2SSUJUAAAAIK445Aw==,1,31,Evening,/food_&_drink,shopping
ZGIAB2VrbE4AAAAICbUQAw==,4,13,Evening,/arts_&_entertainment,travel
ZGIAB2VrbE4AAAAICbUQAw==,4,13,Evening,/food_&_drink,travel
ZGIAB2VrbE4AAAAICbUQAw==,7,9,Evening,/shopping,food_&_drink
ZGIAB2VrbE4AAAAICbUQAw==,7,9,Evening,/shopping,food_&_drink
ZGIAB2Vt4/4AAAAIdSlPAw==,5,21,Afternoon,/people_&_society,books_&_literature
ZGIAB2Vt4/4AAAAIdSlPAw==,7,16,Afternoon,/people_&_society,business_&_industrial
ZGIAB2Vt4/4AAAAIdSlPAw==,1,10,Afternoon,/people_&_society,business_&_industrial
ZGIAB2Vt4/4AAAAIdSlPAw==,2,1,Afternoon,/beauty_&_fitness,business_&_industrial
ZGIAB2Vt4/4AAAAIdSlPAw==,3,26,Afternoon,/people_&_society,business_&_industrial
ZGIAB2Vt4/4AAAAIdSlPAw==,3,19,Afternoon,/beauty_&_fitness,books_&_literature
ZGIABGQSzrUAAAAIAxvKAw==,7,30,Morning,/jobs_&_education,people_&_society
ZGIABGQSzrUAAAAIAxvKAw==,7,30,Morning,/online_communities,people_&_society
ZGIABGQSzrUAAAAIAxvKAw==,7,30,Morning,/jobs_&_education,people_&_society
ZGIABGQSzrUAAAAIAxvKAw==,7,30,Morning,/online_communities,people_&_society
ZGIABGQSzrUAAAAIAxvKAw==,6,22,Evening,/jobs_&_education,books_&_literature
ZGIABGQSzrUAAAAIAxvKAw==,6,22,Evening,/news,books_&_literature
ZGIABGRd2h8AAAAIBMcaAw==,6,22,Evening,/online_communities,real_estate
ZGIABGRd2h8AAAAIBMcaAw==,4,3,Afternoon,/online_communities,real_estate
