estid,dayOfWeek,dayOfMonth,timeOfDay,url_category,domain_category,os,deviceType,li_age,li_gender,li_income,city_location,city_size,city_tech,city_urban,organization
ZGgACmV0+SEAAAAIAzvvAw==,3,12,1,3,17,0,1,5,0,4,0,0,1,1,0
ZGgACmV0+SEAAAAIAzvvAw==,3,26,1,3,17,0,1,5,0,4,0,0,1,1,0
ZGgACmV0+SEAAAAIAzvvAw==,5,4,2,16,17,0,1,5,0,4,0,0,1,1,0
ZGgACmVFHPAAAAAJF7sBAw==,3,2,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,2,11,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,2,18,1,22,0,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,4,27,1,22,0,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,1,17,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,4,20,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,3,26,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,3,19,2,22,0,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,2,1,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,3,12,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,3,12,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,4,20,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,0,16,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,0,9,2,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,2,1,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,2,1,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,0,16,2,22,0,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,0,16,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,0,23,2,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,0,16,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,2,1,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,5,4,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,4,13,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,2,1,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,5,4,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,6,5,0,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,0,9,2,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,6,22,2,22,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,5,28,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,6,5,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,5,21,2,22,0,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,2,25,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,3,2,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,5,21,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,2,25,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,2,1,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,5,21,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVFHPAAAAAJF7sBAw==,1,17,1,14,15,0,1,5,1,0,0,0,1,2,0
ZGgACmVxBbEAAAAIDY1sAw==,3,2,1,18,22,0,1,5,1,5,3,2,0,1,0
ZGgACmVxBbEAAAAIDY1sAw==,3,2,1,18,22,0,1,5,1,5,3,2,0,1,0
ZGgACmVxBbEAAAAIDY1sAw==,1,24,1,18,22,0,1,5,1,5,3,2,0,1,0
ZGgACmVxBbEAAAAIDY1sAw==,1,24,1,6,22,0,1,5,1,5,3,2,0,1,0
ZGgACmVxBbEAAAAIDY1sAw==,0,9,2,18,22,0,1,5,1,5,3,2,0,1,0
ZGgACmVxBbEAAAAIDY1sAw==,2,18,1,4,3,0,1,5,1,5,3,2,0,1,0
ZGgACmVxBbEAAAAIDY1sAw==,2,18,1,10,3,0,1,5,1,5,3,2,0,1,0
ZGgACmVxBbEAAAAIDY1sAw==,2,18,1,4,3,0,1,5,1,5,3,2,0,1,0
ZGgACmVxBbEAAAAIDY1sAw==,1,24,1,18,22,0,1,5,1,5,3,2,0,1,0
ZGgACmVxBbEAAAAIDY1sAw==,6,5,1,6,22,0,1,5,1,5,3,2,0,1,0
ZGgACmVxBbEAAAAIDY1sAw==,6,5,1,18,22,0,1,5,1,5,3,2,0,1,0
ZGgAD2OyIRwAAAAIMXENAw==,0,9,0,14,10,1,0,0,1,1,1,0,0,1,0
ZGgAD2OyIRwAAAAIMXENAw==,6,8,1,14,10,1,0,0,1,1,1,0,0,1,0
ZGgAD2OyIRwAAAAIMXENAw==,2,25,1,14,0,1,0,0,1,1,1,0,0,1,0
ZGgAD2OyIRwAAAAIMXENAw==,5,28,2,14,0,1,0,0,1,1,1,0,0,1,0
ZGgAD2OyIRwAAAAIMXENAw==,2,25,1,14,0,1,0,0,1,1,1,0,0,1,0
ZGgAD2OyIRwAAAAIMXENAw==,5,28,3,0,0,1,0,0,1,1,1,0,0,1,0
ZGgAD2OyIRwAAAAIMXENAw==,0,16,0,14,10,1,0,0,1,1,1,0,0,1,0
ZGgAD2OyIRwAAAAIMXENAw==,3,12,3,14,10,1,0,0,1,1,1,0,0,1,0
ZGgAD2OyIRwAAAAIMXENAw==,2,18,3,14,10,1,0,0,1,1,1,0,0,1,0
ZGgAD2OyIRwAAAAIMXENAw==,2,11,3,14,10,1,0,0,1,1,1,0,0,1,0
ZGgAD2OyIRwAAAAIMXENAw==,2,25,3,14,0,1,0,0,1,1,1,0,0,1,0
ZGgAD2OyIRwAAAAIMXENAw==,6,15,1,14,10,1,0,0,1,1,1,0,0,1,0
ZGgAD2OyIRwAAAAIMXENAw==,1,24,1,0,0,1,0,0,1,1,1,0,0,1,0
ZGgAD2OyIRwAAAAIMXENAw==,0,16,0,0,0,1,0,0,1,1,1,0,0,1,0
ZGgAD2OyIRwAAAAIMXENAw==,1,0,0,14,10,1,0,0,1,1,1,0,0,1,0
ZGgAD2OyIRwAAAAIMXENAw==,1,17,1,0,0,1,0,0,1,1,1,0,0,1,0
ZGgAD2OyOcYAAAAIN6SmAw==,0,30,2,21,2,0,1,5,0,5,2,0,0,2,0
ZGgAD2OyOcYAAAAIN6SmAw==,0,30,1,2,2,0,1,5,0,5,2,0,0,2,0
ZGgAD2OyOcYAAAAIN6SmAw==,4,13,1,7,10,0,1,5,0,5,2,0,0,2,0
ZGgAD2OyOcYAAAAIN6SmAw==,0,30,1,2,2,0,1,5,0,5,2,0,0,2,0
ZGgAD2OyOcYAAAAIN6SmAw==,4,13,1,7,10,0,1,5,0,5,2,0,0,2,0
ZGgAD2OyOcYAAAAIN6SmAw==,0,9,1,7,10,0,1,5,0,5,2,0,0,2,0
ZGgAD2R7qqsAAAAIHTwVAw==,0,30,1,12,12,0,1,4,1,0,3,0,0,2,0
ZGgAD2R7qqsAAAAIHTwVAw==,0,30,0,12,12,0,1,4,1,0,3,0,0,2,0
ZGgAD2R7qqsAAAAIHTwVAw==,0,30,0,12,12,0,1,4,1,0,3,0,0,2,0
ZGgAD2R7qqsAAAAIHTwVAw==,0,30,0,18,12,0,1,4,1,0,3,0,0,2,0
ZGgAD2R7qqsAAAAIHTwVAw==,0,30,0,19,12,0,1,4,1,0,3,0,0,2,0
ZGgAD2R7qqsAAAAIHTwVAw==,0,30,1,4,12,0,1,4,1,0,3,0,0,2,0
ZGgAD2R7qqsAAAAIHTwVAw==,0,30,0,15,4,0,1,4,1,0,3,0,0,2,0
ZGgAD2R7qqsAAAAIHTwVAw==,0,30,0,12,4,0,1,4,1,0,3,0,0,2,0
ZGgAD2R7qqsAAAAIHTwVAw==,0,30,0,15,4,0,1,4,1,0,3,0,0,2,0
ZGgAD2UN/IIAAAAICPojAw==,3,12,0,1,4,0,1,5,1,5,2,2,0,1,0
ZGgAD2UN/IIAAAAICPojAw==,1,0,1,14,15,0,1,5,1,5,2,2,0,1,0
ZGgAD2UN/IIAAAAICPojAw==,5,4,0,1,4,0,1,5,1,5,2,2,0,1,0
ZGgAD2UN/IIAAAAICPojAw==,5,4,1,14,15,0,1,5,1,5,2,2,0,1,0
ZGgAD2UN/IIAAAAICPojAw==,2,11,0,14,15,0,1,5,1,5,2,2,0,1,0
ZGgAD2UN/IIAAAAICPojAw==,2,18,0,1,4,0,1,5,1,5,2,2,0,1,0
ZGgAD2Vt1zwAAAAJBpNSAw==,3,12,1,14,12,0,0,4,1,0,0,2,0,0,0
ZGgAD2Vt1zwAAAAJBpNSAw==,6,29,1,14,12,0,0,4,1,0,0,2,0,0,0
ZGgAD2Vt1zwAAAAJBpNSAw==,6,5,1,14,12,0,0,4,1,0,0,2,0,0,0
ZGgAD2Vt1zwAAAAJBpNSAw==,6,29,1,23,10,0,0,4,1,0,0,2,0,0,0
ZGgAD2Vt1zwAAAAJBpNSAw==,3,12,1,14,12,0,0,4,1,0,0,2,0,0,0
ZGgAD2Vt1zwAAAAJBpNSAw==,6,8,0,7,10,0,0,4,1,0,0,2,0,0,0
ZGgAD2Vt1zwAAAAJBpNSAw==,2,1,1,14,12,0,0,4,1,0,0,2,0,0,0
ZGgADGOkaJYAAAAIb/OQAw==,4,13,1,4,4,4,0,5,1,4,0,0,0,2,1
ZGgADGOkaJYAAAAIb/OQAw==,3,19,0,4,4,4,0,5,1,4,0,0,0,2,1
ZGgADGOkaJYAAAAIb/OQAw==,4,13,1,4,4,4,0,5,1,4,0,0,0,2,1
ZGgADGOkaJYAAAAIb/OQAw==,2,18,1,4,14,4,0,5,1,4,0,0,0,2,1
ZGgADGOkaJYAAAAIb/OQAw==,2,18,0,4,14,4,0,5,1,4,0,0,0,2,1
ZGgADGOkaJYAAAAIb/OQAw==,3,19,0,4,4,4,0,5,1,4,0,0,0,2,1
ZGgADGOkaJYAAAAIb/OQAw==,3,19,0,1,4,4,0,5,1,4,0,0,0,2,1
ZGgADGOkaJYAAAAIb/OQAw==,2,11,0,4,14,4,0,5,1,4,0,0,0,2,1
ZGgADGOkaJYAAAAIb/OQAw==,4,20,1,1,4,4,0,5,1,4,0,0,0,2,1
ZGgADGP3acoAAAALHceXAw==,2,25,1,8,23,0,1,5,1,2,0,0,0,2,0
ZGgADGP3acoAAAALHceXAw==,2,25,1,22,23,0,1,5,1,2,0,0,0,2,0
ZGgADGP3acoAAAALHceXAw==,2,25,1,22,23,0,1,5,1,2,0,0,0,2,0
ZGgADGP3acoAAAALHceXAw==,6,29,0,22,15,0,1,5,1,2,0,0,0,2,0
ZGgADGP3acoAAAALHceXAw==,2,25,1,22,15,0,1,5,1,2,0,0,0,2,0
ZGgADGP3acoAAAALHceXAw==,6,22,1,22,15,0,1,5,1,2,0,0,0,2,0
ZGgADGR6HvoAAAAIGYUQAw==,0,30,1,4,16,4,0,4,0,2,1,0,0,1,0
ZGgADGR6HvoAAAAIGYUQAw==,1,0,1,12,22,4,0,4,0,2,1,0,0,1,0
ZGgADGR6HvoAAAAIGYUQAw==,4,13,1,12,16,4,0,4,0,2,1,0,0,1,0
ZGgADGR6HvoAAAAIGYUQAw==,5,4,0,12,16,4,0,4,0,2,1,0,0,1,0
ZGgADGR6HvoAAAAIGYUQAw==,4,13,1,21,22,4,0,4,0,2,1,0,0,1,0
ZGgADGR6HvoAAAAIGYUQAw==,6,29,1,21,16,4,0,4,0,2,1,0,0,1,0
ZGgADGR6HvoAAAAIGYUQAw==,4,27,1,0,22,4,0,4,0,2,1,0,0,1,0
ZGgADGR6HvoAAAAIGYUQAw==,4,27,1,21,22,4,0,4,0,2,1,0,0,1,0
ZGgADGR6HvoAAAAIGYUQAw==,1,24,1,7,22,4,0,4,0,2,1,0,0,1,0
ZGgADGR6HvoAAAAIGYUQAw==,4,20,1,21,22,4,0,4,0,2,1,0,0,1,0
ZGgADGSAr+IAAAAIDtoRAw==,3,12,0,4,15,0,1,3,1,4,2,0,0,2,0
ZGgADGSAr+IAAAAIDtoRAw==,3,12,0,13,15,0,1,3,1,4,2,0,0,2,0
ZGgADGSAr+IAAAAIDtoRAw==,6,15,1,4,14,0,1,3,1,4,2,0,0,2,0
ZGgADGSAr+IAAAAIDtoRAw==,6,15,1,5,14,0,1,3,1,4,2,0,0,2,0
ZGgADGSAr+IAAAAIDtoRAw==,6,15,1,6,14,0,1,3,1,4,2,0,0,2,0
ZGgADGSrDYYAAAAIBhAQAw==,0,30,1,4,4,0,1,4,1,2,1,1,0,1,0
ZGgADGSrDYYAAAAIBhAQAw==,6,29,2,4,4,0,1,4,1,2,1,1,0,1,0
ZGgADGSrDYYAAAAIBhAQAw==,2,1,1,12,23,0,1,4,1,2,1,1,0,1,0
ZGgADGSrDYYAAAAIBhAQAw==,2,1,1,22,23,0,1,4,1,2,1,1,0,1,0
ZGgADGSrDYYAAAAIBhAQAw==,2,1,1,22,23,0,1,4,1,2,1,1,0,1,0
ZGgADGSrDYYAAAAIBhAQAw==,6,29,2,11,4,0,1,4,1,2,1,1,0,1,0
ZGgADGSrDYYAAAAIBhAQAw==,6,5,1,4,4,0,1,4,1,2,1,1,0,1,0
ZGgADGSrDYYAAAAIBhAQAw==,0,9,2,4,4,0,1,4,1,2,1,1,0,1,0
ZGgADGSrDYYAAAAIBhAQAw==,2,25,1,22,23,0,1,4,1,2,1,1,0,1,0
ZGgADGSrMdkAAAAIDqyJAw==,0,6,0,4,15,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,2,1,0,15,10,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,2,11,1,14,15,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,0,6,0,17,15,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,0,6,1,17,15,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,0,6,1,23,15,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,0,6,1,17,15,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,1,0,0,14,15,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,6,22,1,23,15,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,3,12,0,23,15,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,6,22,0,14,15,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,1,17,1,14,15,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,2,1,0,17,15,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,6,22,0,15,10,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,4,3,0,23,15,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,3,19,0,15,10,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,0,30,0,17,15,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,2,27,1,14,15,0,1,2,1,4,0,0,0,2,0
ZGgADGSrMdkAAAAIDqyJAw==,0,9,0,14,15,0,1,2,1,4,0,0,0,2,0
ZGgADGTbdMAAAAAJHkhBAw==,2,18,2,7,10,0,1,5,0,3,1,1,0,1,0
ZGgADGTbdMAAAAAJHkhBAw==,2,18,2,4,10,0,1,5,0,3,1,1,0,1,0
ZGgADGTbdMAAAAAJHkhBAw==,5,28,0,14,4,0,1,5,0,3,1,1,0,1,0
ZGgADGTbdMAAAAAJHkhBAw==,2,18,2,21,10,0,1,5,0,3,1,1,0,1,0
ZGgADGTbdMAAAAAJHkhBAw==,2,11,1,14,4,0,1,5,0,3,1,1,0,1,0
ZGgADGTbdMAAAAAJHkhBAw==,2,18,2,7,10,0,1,5,0,3,1,1,0,1,0
ZGgADGTbdMAAAAAJHkhBAw==,2,11,1,14,4,0,1,5,0,3,1,1,0,1,0
ZGgADGTzSK0AAAAIBfV4Aw==,0,9,1,0,17,0,1,5,1,5,2,1,0,1,0
ZGgADGTzSK0AAAAIBfV4Aw==,3,12,1,11,17,0,1,5,1,5,2,1,0,1,0
ZGgADGTzSK0AAAAIBfV4Aw==,3,19,1,4,14,0,1,5,1,5,2,1,0,1,0
ZGgADGTzSK0AAAAIBfV4Aw==,3,12,1,11,17,0,1,5,1,5,2,1,0,1,0
ZGgADGTzSK0AAAAIBfV4Aw==,3,19,1,4,14,0,1,5,1,5,2,1,0,1,0
ZGgADGTzSK0AAAAIBfV4Aw==,3,19,1,13,14,0,1,5,1,5,2,1,0,1,0
ZGgADGUGItgAAAAJMlLRAw==,5,4,1,1,15,4,0,4,0,2,1,1,0,1,0
ZGgADGUGItgAAAAJMlLRAw==,5,4,1,4,15,4,0,4,0,2,1,1,0,1,0
ZGgADGUGItgAAAAJMlLRAw==,2,11,1,22,5,4,0,4,0,2,1,1,0,1,0
ZGgADGUGItgAAAAJMlLRAw==,3,12,1,22,5,4,0,4,0,2,1,1,0,1,0
ZGgADGUGItgAAAAJMlLRAw==,2,18,1,22,5,4,0,4,0,2,1,1,0,1,0
ZGgADGUGItgAAAAJMlLRAw==,5,4,1,12,5,4,0,4,0,2,1,1,0,1,0
ZGgADGUa0XIAAAAIEM10Aw==,5,21,1,4,0,0,1,5,0,1,1,1,0,2,0
ZGgADGUa0XIAAAAIEM10Aw==,6,29,1,4,0,0,1,5,0,1,1,1,0,2,0
ZGgADGUa0XIAAAAIEM10Aw==,4,3,1,1,0,0,1,5,0,1,1,1,0,2,0
ZGgADGUa0XIAAAAIEM10Aw==,0,30,0,1,4,0,1,5,0,1,1,1,0,2,0
ZGgADGUa0XIAAAAIEM10Aw==,6,29,1,4,4,0,1,5,0,1,1,1,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,4,20,1,4,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,5,4,1,1,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,5,21,1,4,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,0,30,1,0,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,2,25,1,14,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,5,21,2,14,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,5,21,2,14,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,2,18,1,4,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,1,24,1,4,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,4,3,1,22,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,0,23,1,4,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,1,24,2,4,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,4,3,1,0,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,0,23,1,4,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,5,28,0,0,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,3,19,1,22,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,4,3,2,0,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,2,25,0,22,23,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,2,25,0,8,23,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,2,25,0,22,23,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,5,21,1,4,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,5,21,1,22,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,1,7,1,22,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,4,3,1,0,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,6,5,1,0,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,6,29,1,0,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,6,5,1,14,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,4,3,1,0,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,5,4,1,1,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,1,0,2,22,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,2,25,1,22,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,1,24,1,4,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,6,5,1,14,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,0,23,1,4,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,2,25,1,0,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,6,5,1,0,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,6,29,1,0,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,6,5,1,22,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,6,29,0,0,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,1,0,2,0,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,6,22,1,14,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,2,18,0,4,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,6,5,1,0,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,3,2,1,14,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,3,2,1,22,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,6,22,1,22,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,5,4,1,22,0,0,1,5,1,3,1,0,0,2,0
ZGgADGV/GL8AAAAIIWunAw==,1,24,0,22,0,0,1,5,1,3,1,0,0,2,0
ZGgADWO7UhYAAAAIMWjsAw==,5,28,1,2,3,0,1,4,1,0,2,2,0,1,0
ZGgADWO7UhYAAAAIMWjsAw==,5,28,1,16,3,0,1,4,1,0,2,2,0,1,0
ZGgADWO7UhYAAAAIMWjsAw==,6,22,2,16,4,0,1,4,1,0,2,2,0,1,0
ZGgADWO7UhYAAAAIMWjsAw==,2,18,2,16,10,0,1,4,1,0,2,2,0,1,0
ZGgADWO7UhYAAAAIMWjsAw==,2,18,2,16,10,0,1,4,1,0,2,2,0,1,0
ZGgADWO7UhYAAAAIMWjsAw==,0,23,1,2,4,0,1,4,1,0,2,2,0,1,0
ZGgADWP3YwUAAAAJBNWhAw==,3,2,0,4,17,1,1,1,0,3,2,2,0,1,0
ZGgADWP3YwUAAAAJBNWhAw==,3,2,0,4,14,1,1,1,0,3,2,2,0,1,0
ZGgADWP3YwUAAAAJBNWhAw==,3,2,0,9,14,1,1,1,0,3,2,2,0,1,0
ZGgADWP3YwUAAAAJBNWhAw==,3,2,0,9,14,1,1,1,0,3,2,2,0,1,0
ZGgADWP3YwUAAAAJBNWhAw==,4,3,1,19,14,1,1,1,0,3,2,2,0,1,0
ZGgADWP3YwUAAAAJBNWhAw==,3,2,0,13,17,1,1,1,0,3,2,2,0,1,0
ZGgADWS9XfcAAAAJBMJIAw==,6,22,1,4,4,4,0,3,1,2,0,0,0,2,0
ZGgADWS9XfcAAAAJBMJIAw==,3,19,0,14,0,4,0,3,1,2,0,0,0,2,0
ZGgADWS9XfcAAAAJBMJIAw==,3,19,0,22,0,4,0,3,1,2,0,0,0,2,0
ZGgADWS9XfcAAAAJBMJIAw==,0,23,1,4,4,4,0,3,1,2,0,0,0,2,0
ZGgADWS9XfcAAAAJBMJIAw==,0,23,1,11,4,4,0,3,1,2,0,0,0,2,0
ZGgADWS9XfcAAAAJBMJIAw==,1,24,1,4,4,4,0,3,1,2,0,0,0,2,0
ZGgADWS9XfcAAAAJBMJIAw==,1,24,1,4,4,4,0,3,1,2,0,0,0,2,0
ZGgADWSPpfsAAAAILAVUAw==,6,15,1,4,4,1,1,4,0,4,2,1,0,1,1
ZGgADWSPpfsAAAAILAVUAw==,6,15,1,7,4,1,1,4,0,4,2,1,0,1,1
ZGgADWSPpfsAAAAILAVUAw==,4,27,1,7,4,1,1,4,0,4,2,1,0,1,1
ZGgADWSPpfsAAAAILAVUAw==,4,27,1,7,4,1,1,4,0,4,2,1,0,1,1
ZGgADWSPpfsAAAAILAVUAw==,2,25,1,6,6,1,1,4,0,4,2,1,0,1,1
ZGgADWSPpfsAAAAILAVUAw==,6,29,1,4,4,1,1,4,0,4,2,1,0,1,1
ZGgADWSPpfsAAAAILAVUAw==,2,25,1,1,6,1,1,4,0,4,2,1,0,1,1
ZGgADWSPpfsAAAAILAVUAw==,2,25,1,6,6,1,1,4,0,4,2,1,0,1,1
ZGgADWSQt6sAAAAIH3tSAw==,1,17,1,4,4,0,1,2,0,1,0,2,0,1,0
ZGgADWSQt6sAAAAIH3tSAw==,6,8,2,5,9,0,1,2,0,1,0,2,0,1,0
ZGgADWSQt6sAAAAIH3tSAw==,4,3,1,5,9,0,1,2,0,1,0,2,0,1,0
ZGgADWSQt6sAAAAIH3tSAw==,1,17,1,1,4,0,1,2,0,1,0,2,0,1,0
ZGgADWSQt6sAAAAIH3tSAw==,2,25,0,5,9,0,1,2,0,1,0,2,0,1,0
